timestamp,target,compiler,opt,variant,mode,threads,data_len,loop,time_s,data_bytes,throughput_MBps,throughput_MiBps,verify,checksum,binary,cflags
2026-05-16T21:27:31,wsl-arch,gcc,O0,single_original,cbc_encrypt_single,1,1048576,100,1.623093,104857600,64.60,61.61,ok,391f66a7,single_original_O0,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 /home/csexperiment/code/sm4_single_stream_original.c -o /home/csexperiment/code/build_sm4_bench/single_original_O0
2026-05-16T21:27:33,wsl-arch,gcc,O0,single_table,cbc_encrypt_single,1,1048576,100,1.037368,104857600,101.08,96.40,ok,391f66a7,single_table_O0,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 /home/csexperiment/code/sm4_single_stream_table.c -o /home/csexperiment/code/build_sm4_bench/single_table_O0
2026-05-16T21:27:34,wsl-arch,gcc,O0,multibuffer_original,cbc_encrypt_multi_buffer,1,1048576,100,1.616706,104857600,64.86,61.85,,391f66a7,multibuffer_original_O0_t1,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=1 -pthread /home/csexperiment/code/sm4_multibuffer_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_original_O0_t1
2026-05-16T21:27:36,wsl-arch,gcc,O0,multibuffer_original,cbc_encrypt_multi_buffer,2,1048576,100,1.609354,209715200,130.31,124.27,,cbb2ec24,multibuffer_original_O0_t2,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=2 -pthread /home/csexperiment/code/sm4_multibuffer_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_original_O0_t2
2026-05-16T21:27:38,wsl-arch,gcc,O0,multibuffer_original,cbc_encrypt_multi_buffer,4,1048576,100,1.894810,419430400,221.36,211.10,,02f72479,multibuffer_original_O0_t4,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=4 -pthread /home/csexperiment/code/sm4_multibuffer_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_original_O0_t4
2026-05-16T21:27:42,wsl-arch,gcc,O0,multibuffer_original,cbc_encrypt_multi_buffer,8,1048576,100,3.693713,838860800,227.11,216.58,,2f850ac2,multibuffer_original_O0_t8,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=8 -pthread /home/csexperiment/code/sm4_multibuffer_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_original_O0_t8
2026-05-16T21:27:43,wsl-arch,gcc,O0,multibuffer_table,cbc_encrypt_multi_buffer,1,1048576,100,1.034766,104857600,101.33,96.64,,391f66a7,multibuffer_table_O0_t1,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=1 -pthread /home/csexperiment/code/sm4_multibuffer_table_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_table_O0_t1
2026-05-16T21:27:44,wsl-arch,gcc,O0,multibuffer_table,cbc_encrypt_multi_buffer,2,1048576,100,1.048883,209715200,199.94,190.68,,cbb2ec24,multibuffer_table_O0_t2,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=2 -pthread /home/csexperiment/code/sm4_multibuffer_table_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_table_O0_t2
2026-05-16T21:27:46,wsl-arch,gcc,O0,multibuffer_table,cbc_encrypt_multi_buffer,4,1048576,100,1.126232,419430400,372.42,355.17,,02f72479,multibuffer_table_O0_t4,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=4 -pthread /home/csexperiment/code/sm4_multibuffer_table_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_table_O0_t4
2026-05-16T21:27:48,wsl-arch,gcc,O0,multibuffer_table,cbc_encrypt_multi_buffer,8,1048576,100,2.363503,838860800,354.92,338.48,,2f850ac2,multibuffer_table_O0_t8,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=8 -pthread /home/csexperiment/code/sm4_multibuffer_table_pthread.c -o /home/csexperiment/code/build_sm4_bench/multibuffer_table_O0_t8
